Date,Open,High,Low,Close,Volume,isin,ticker_used
2009-11-23,90.02986953719501,90.12365497444237,90.02986953719501,90.13928985595703,184,IE00B3F81R35,IE00B3F81R35
2009-11-24,90.24088825158617,90.25652313232422,90.18617809492268,90.25652313232422,569,IE00B3F81R35,IE00B3F81R35
2009-11-25,90.31903914856147,90.31903914856147,90.24088263861209,90.18617248535156,1026,IE00B3F81R35,IE00B3F81R35
2009-11-26,90.34250046220366,90.34250046220366,90.34250046220366,90.42847442626953,355,IE00B3F81R35,IE00B3F81R35
2009-11-27,90.49879407322548,90.49879407322548,90.29558240037572,90.38937377929688,17382,IE00B3F81R35,IE00B3F81R35
2009-11-30,90.27997488920693,90.38157776824072,90.27997488920693,90.3581314086914,4665,IE00B3F81R35,IE00B3F81R35
2009-12-01,90.36594536829904,90.49099460206479,90.27997141129009,90.39720916748047,325,IE00B3F81R35,IE00B3F81R35
2009-12-02,90.30339983935885,90.33466363233256,90.264318607402,90.38937377929688,7399,IE00B3F81R35,IE00B3F81R35
2009-12-03,90.10804073551574,90.26435379836661,90.10804073551574,90.3268814086914,3104,IE00B3F81R35,IE00B3F81R35
2009-12-04,90.33469824187199,90.42067221474885,90.33469824187199,89.60001373291016,341,IE00B3F81R35,IE00B3F81R35
2009-12-07,90.1705489712503,90.3268620005148,90.13928517280542,90.28778076171875,20230,IE00B3F81R35,IE00B3F81R35
2009-12-08,90.39720985729623,90.59260413145125,90.39720985729623,90.56134033203125,626,IE00B3F81R35,IE00B3F81R35
2009-12-09,90.59260661297137,90.65512825056395,90.4988152121422,90.60041809082031,580,IE00B3F81R35,IE00B3F81R35
2009-12-10,90.5926199759674,90.5926199759674,90.5926199759674,90.45974731445312,69928,IE00B3F81R35,IE00B3F81R35
2009-12-11,90.38940037726859,90.45192798161538,90.31124385331536,90.405029296875,206989,IE00B3F81R35,IE00B3F81R35
2009-12-14,90.56914394490391,90.56914394490391,90.47535851774798,90.50662231445312,351,IE00B3F81R35,IE00B3F81R35
2009-12-15,90.57697104496708,90.61605228575645,90.52226088563805,90.43628692626953,2236,IE00B3F81R35,IE00B3F81R35
2009-12-16,90.48318055853059,90.58478940042494,90.42065892078045,90.6551284790039,6481,IE00B3F81R35,IE00B3F81R35
